obs_id,recorded_time,modified_time,object,event,rising,sidereal,pole
263,1813-12-12 17:10:16.000,,t,out,FALSE,TRUE,
263,1813-12-12 17:10:32.000,,S,out,FALSE,TRUE,
264,1813-12-12 20:29:48.000,,S,in,TRUE,TRUE,
264,1813-12-12 20:32:02.500,,t,in,TRUE,TRUE,
264,1813-12-12 20:33:29.000,,t,out,TRUE,TRUE,
264,1813-12-12 20:33:45.000,,S,out,TRUE,TRUE,
265,1813-12-12 20:39:04.000,,S,in,TRUE,TRUE,
265,1813-12-12 20:41:18.000,,t,in,TRUE,TRUE,
265,1813-12-12 20:42:45.000,,t,out,TRUE,TRUE,
265,1813-12-12 20:43:00.500,,S,out,TRUE,TRUE,
266,1815-06-10 08:01:11.000,,S,in,TRUE,TRUE,
266,1815-06-10 08:03:20.000,,t,in,TRUE,TRUE,
266,1815-06-10 08:04:25.000,,t,out,TRUE,TRUE,
266,1815-06-10 08:05:02.000,,S,out,TRUE,TRUE,
267,1815-06-10 08:07:23.500,,S,in,TRUE,TRUE,
267,1815-06-10 08:09:31.000,,t,in,TRUE,TRUE,
267,1815-06-10 08:10:39.000,,t,out,TRUE,TRUE,
267,1815-06-10 08:11:19.000,,S,out,TRUE,TRUE,
268,1815-06-10 08:13:39.500,,S,in,TRUE,TRUE,
268,1815-06-10 08:15:47.000,,t,in,TRUE,TRUE,
268,1815-06-10 08:16:54.000,,t,out,TRUE,TRUE,
268,1815-06-10 08:17:32.000,,S,out,TRUE,TRUE,
269,1816-07-04 10:36:06.000,,S,in,TRUE,TRUE,N
269,1816-07-04 10:38:11.000,,t_m,in,TRUE,TRUE,N
269,1816-07-04 10:39:39.000,,t_m,out,TRUE,TRUE,N
269,1816-07-04 10:39:59.000,,S,out,TRUE,TRUE,N
270,1816-07-04 10:50:50.000,,S,in,TRUE,TRUE,N
270,1816-07-04 10:52:55.500,,t_m,in,TRUE,TRUE,N
270,1816-07-04 10:54:22.500,,t_m,out,TRUE,TRUE,N
270,1816-07-04 10:54:42.500,,S,out,TRUE,TRUE,N
271,1816-07-06 10:17:06.500,,S,in,TRUE,TRUE,N
271,1816-07-06 10:18:49.000,,t_m,in,TRUE,TRUE,N
271,1816-07-06 10:20:13.000,,t_m,out,TRUE,TRUE,N
271,1816-07-06 10:20:58.500,,S,out,TRUE,TRUE,N
272,1816-07-06 10:26:27.500,,S,in,TRUE,TRUE,N
272,1816-07-06 10:28:10.000,,t_m,in,TRUE,TRUE,N
272,1816-07-06 10:29:34.000,,t_m,out,TRUE,TRUE,N
272,1816-07-06 10:30:20.000,,S,out,TRUE,TRUE,N
273,1816-07-13 10:56:09.000,,S,in,TRUE,TRUE,N
273,1816-07-13 10:56:18.000,,t,in,TRUE,TRUE,N
273,1816-07-13 10:57:49.000,,t,out,TRUE,TRUE,N
273,1816-07-13 11:00:00.000,,S,out,TRUE,TRUE,N
274,1816-07-13 11:10:36.000,,S,in,TRUE,TRUE,N
274,1816-07-13 11:10:44.000,,t,in,TRUE,TRUE,N
274,1816-07-13 11:12:17.500,,t,out,TRUE,TRUE,N
274,1816-07-13 11:14:28.500,,S,out,TRUE,TRUE,N
275,1816-10-05 02:45:54.000,,S,in,FALSE,FALSE,S
275,1816-10-05 02:47:19.000,,t_1,in,FALSE,FALSE,S
275,1816-10-05 02:47:27.000,,t_2,in,FALSE,FALSE,S
275,1816-10-05 02:49:07.000,,t_1,out,FALSE,FALSE,S
275,1816-10-05 02:49:18.500,,t_2,out,FALSE,FALSE,S
275,1816-10-05 02:49:35.500,,S,out,FALSE,FALSE,S
276,1816-10-05 02:51:03.500,,S,in,FALSE,FALSE,S
276,1816-10-05 02:51:27.000,1816-10-05 02:52:27.000,t_1,in,FALSE,FALSE,S
276,1816-10-05 02:52:37.000,,t_2,in,FALSE,FALSE,S
276,1816-10-05 02:54:17.000,,t_1,out,FALSE,FALSE,S
276,1816-10-05 02:54:28.000,,t_2,out,FALSE,FALSE,S
276,1816-10-05 02:54:45.000,,S,out,FALSE,FALSE,S
277,1816-10-05 02:55:57.000,,S,in,FALSE,FALSE,S
277,1816-10-05 02:57:21.000,,t_1,in,FALSE,FALSE,S
277,1816-10-05 02:57:31.000,,t_2,in,FALSE,FALSE,S
277,1816-10-05 02:59:10.000,,t_1,out,FALSE,FALSE,S
277,1816-10-05 02:59:20.500,,t_2,out,FALSE,FALSE,S
277,1816-10-05 02:59:37.000,,S,out,FALSE,FALSE,S
278,1816-10-08 02:33:35.500,,S,in,FALSE,FALSE,S
278,1816-10-08 02:34:31.000,,t_1,in,FALSE,FALSE,S
278,1816-10-08 02:34:40.000,,t_2,in,FALSE,FALSE,S
278,1816-10-08 02:36:02.000,,t_1,out,FALSE,FALSE,S
278,1816-10-08 02:36:16.000,,t_2,out,FALSE,FALSE,S
278,1816-10-08 02:37:17.000,,S,out,FALSE,FALSE,S
279,1816-10-08 02:47:42.500,,S,in,FALSE,FALSE,S
279,1816-10-08 02:48:37.000,,t_1,in,FALSE,FALSE,S
279,1816-10-08 02:48:48.000,,t_2,in,FALSE,FALSE,S
279,1816-10-08 02:50:09.000,,t_1,out,FALSE,FALSE,S
279,1816-10-08 02:50:23.000,,t_2,out,FALSE,FALSE,S
279,1816-10-08 02:51:24.500,,S,out,FALSE,FALSE,S
280,1816-10-10 02:20:54.500,,S,in,FALSE,FALSE,N
280,1816-10-10 02:21:34.000,,t_1,in,FALSE,FALSE,N
280,1816-10-10 02:21:48.500,,t_2,in,FALSE,FALSE,N
280,1816-10-10 02:22:45.000,,t_1,out,FALSE,FALSE,N
280,1816-10-10 02:22:52.500,,t_2,out,FALSE,FALSE,N
280,1816-10-10 02:23:31.000,1816-10-10 02:24:31.000,S,out,FALSE,FALSE,N
281,1816-10-10 02:24:23.000,,S,in,FALSE,FALSE,N
281,1816-10-10 02:25:05.000,,t_1,in,FALSE,FALSE,N
281,1816-10-10 02:25:17.000,,t_2,in,FALSE,FALSE,N
281,1816-10-10 02:26:12.000,,t_1,out,FALSE,FALSE,N
281,1816-10-10 02:26:19.000,,t_2,out,FALSE,FALSE,N
281,1816-10-10 02:27:56.000,,S,out,FALSE,FALSE,N
282,1816-10-10 02:29:08.000,,S,in,FALSE,FALSE,N
282,1816-10-10 02:29:48.000,,t_1,in,FALSE,FALSE,N
282,1816-10-10 02:30:02.000,,t_2,in,FALSE,FALSE,N
282,1816-10-10 02:30:59.000,,t_1,out,FALSE,FALSE,N
282,1816-10-10 02:31:07.000,,t_2,out,FALSE,FALSE,N
282,1816-10-10 02:32:46.000,,S,out,FALSE,FALSE,N
283,1816-10-11 02:21:40.000,,S,in,FALSE,FALSE,N
283,1816-10-11 02:22:09.000,,t_1,in,FALSE,FALSE,N
283,1816-10-11 02:22:19.000,,t_2,in,FALSE,FALSE,N
283,1816-10-11 02:23:25.000,,t_1,out,FALSE,FALSE,N
283,1816-10-11 02:23:32.000,,t_2,out,FALSE,FALSE,N
283,1816-10-11 02:25:19.000,,S,out,FALSE,FALSE,N
284,1816-10-11 02:36:02.000,,S,in,FALSE,FALSE,N
284,1816-10-11 02:37:28.000,1816-10-11 02:36:28.000,t_1,in,FALSE,FALSE,N
284,1816-10-11 02:37:38.500,1816-10-11 02:36:38.500,t_2,in,FALSE,FALSE,N
284,1816-10-11 02:37:45.000,,t_1,out,FALSE,FALSE,N
284,1816-10-11 02:37:52.000,,t_2,out,FALSE,FALSE,N
284,1816-10-11 02:39:38.500,,S,out,FALSE,FALSE,N
285,1816-10-12 01:50:01.000,,S,in,FALSE,FALSE,N
285,1816-10-12 01:50:16.500,,t_1,in,FALSE,FALSE,N
285,1816-10-12 01:50:25.000,,t_2,in,FALSE,FALSE,N
285,1816-10-12 01:51:37.000,,t_1,out,FALSE,FALSE,N
285,1816-10-12 01:51:43.000,,t_2,out,FALSE,FALSE,N
285,1816-10-12 01:53:37.000,,S,out,FALSE,FALSE,N
286,1816-10-12 02:06:27.500,,S,in,FALSE,FALSE,N
286,1816-10-12 02:06:42.000,,t_1,in,FALSE,FALSE,N
286,1816-10-12 02:06:51.000,,t_2,in,FALSE,FALSE,N
286,1816-10-12 02:08:05.000,,t_1,out,FALSE,FALSE,N
286,1816-10-12 02:08:10.000,,t_2,out,FALSE,FALSE,N
286,1816-10-12 02:10:05.000,,S,out,FALSE,FALSE,N
287,1816-10-13 04:14:37.000,,S,in,FALSE,FALSE,N
287,1816-10-13 04:14:44.000,,t_1,in,FALSE,FALSE,N
287,1816-10-13 04:14:50.000,,t_2,in,FALSE,FALSE,N
287,1816-10-13 04:16:11.000,,t_1,out,FALSE,FALSE,N
287,1816-10-13 04:16:15.500,,t_2,out,FALSE,FALSE,N
287,1816-10-13 04:18:16.250,,S,out,FALSE,FALSE,N
288,1816-10-13 04:28:55.000,,S,in,FALSE,FALSE,N
288,1816-10-13 04:29:02.000,,t_1,in,FALSE,FALSE,N
288,1816-10-13 04:29:08.000,,t_2,in,FALSE,FALSE,N
288,1816-10-13 04:30:31.000,,t_1,out,FALSE,FALSE,N
288,1816-10-13 04:30:34.500,,t_2,out,FALSE,FALSE,N
288,1816-10-13 04:32:34.500,,S,out,FALSE,FALSE,N
289,1816-10-14 02:24:08.000,,S,in,FALSE,FALSE,N
289,1816-10-14 02:24:14.000,,t_2,in,FALSE,FALSE,N
289,1816-10-14 02:25:41.500,,t_2,out,FALSE,FALSE,N
289,1816-10-14 02:27:45.000,,S,out,FALSE,FALSE,N
290,1816-10-14 02:37:21.000,,S,in,FALSE,FALSE,N
290,1816-10-14 02:37:27.000,,t_2,in,FALSE,FALSE,N
290,1816-10-14 02:38:55.500,,t_2,out,FALSE,FALSE,N
290,1816-10-14 02:40:59.000,,S,out,FALSE,FALSE,N
291,1816-10-15 02:58:12.000,,S,in,FALSE,FALSE,N
291,1816-10-15 02:59:42.000,,t_3,in,FALSE,FALSE,N
291,1816-10-15 02:59:50.000,,t_4,in,FALSE,FALSE,N
291,1816-10-15 03:00:56.000,,t_3,out,FALSE,FALSE,N
291,1816-10-15 03:01:00.000,,t_4,out,FALSE,FALSE,N
291,1816-10-15 03:02:51.000,1816-10-15 03:01:51.000,S,out,FALSE,FALSE,N
292,1816-10-15 03:07:40.000,,S,in,FALSE,FALSE,N
292,1816-10-15 03:09:11.000,,t_3,in,FALSE,FALSE,N
292,1816-10-15 03:09:19.000,,t_4,in,FALSE,FALSE,N
292,1816-10-15 03:10:23.000,,t_3,out,FALSE,FALSE,N
292,1816-10-15 03:10:28.000,,t_4,out,FALSE,FALSE,N
292,1816-10-15 03:12:19.000,1816-10-15 03:11:19.000,S,out,FALSE,FALSE,N
293,1816-10-17 02:50:40.000,,S,in,FALSE,FALSE,N
293,1816-10-17 02:51:38.500,,t_3,in,FALSE,FALSE,N
293,1816-10-17 02:51:46.500,,t_4,in,FALSE,FALSE,N
293,1816-10-17 02:53:04.000,,t_3,out,FALSE,FALSE,N
293,1816-10-17 02:53:08.500,,t_4,out,FALSE,FALSE,N
293,1816-10-17 02:54:20.000,,S,out,FALSE,FALSE,N
294,1816-10-17 03:04:24.000,,S,in,FALSE,FALSE,N
294,1816-10-17 03:05:22.500,,t_3,in,FALSE,FALSE,N
294,1816-10-17 03:05:31.000,,t_4,in,FALSE,FALSE,N
294,1816-10-17 03:06:47.500,,t_3,out,FALSE,FALSE,N
294,1816-10-17 03:06:50.500,,t_4,out,FALSE,FALSE,N
294,1816-10-17 03:08:02.500,,S,out,FALSE,FALSE,N
295,1816-10-19 02:47:50.500,,S,in,FALSE,FALSE,N
295,1816-10-19 02:48:21.000,,t_3,in,FALSE,FALSE,N
295,1816-10-19 02:48:26.000,,t_4,in,FALSE,FALSE,N
295,1816-10-19 02:49:58.000,,t_3,out,FALSE,FALSE,N
295,1816-10-19 02:50:02.000,,t_4,out,FALSE,FALSE,N
295,1816-10-19 02:51:31.000,,S,out,FALSE,FALSE,N
296,1816-10-19 02:52:10.750,,S,in,FALSE,FALSE,N
296,1816-10-19 02:52:41.000,,t_3,in,FALSE,FALSE,N
296,1816-10-19 02:52:47.000,,t_4,in,FALSE,FALSE,N
296,1816-10-19 02:54:16.500,,t_3,out,FALSE,FALSE,N
296,1816-10-19 02:54:21.000,,t_4,out,FALSE,FALSE,N
296,1816-10-19 02:55:50.000,,S,out,FALSE,FALSE,N
297,1816-10-20 02:58:44.000,,S,in,FALSE,FALSE,N
297,1816-10-20 02:59:03.000,,t_3,in,FALSE,FALSE,N
297,1816-10-20 03:00:45.000,,t_3,out,FALSE,FALSE,N
297,1816-10-20 03:02:24.000,,S,out,FALSE,FALSE,N
298,1816-10-20 03:11:54.000,,S,in,FALSE,FALSE,N
298,1816-10-20 03:12:11.000,,t_3,in,FALSE,FALSE,N
298,1816-10-20 03:13:55.500,,t_3,out,FALSE,FALSE,N
298,1816-10-20 03:15:34.500,,S,out,FALSE,FALSE,N
299,1816-10-21 02:12:43.000,,S,in,FALSE,FALSE,N
299,1816-10-21 02:12:53.000,,t_3,in,FALSE,FALSE,N
299,1816-10-21 02:14:41.000,,t_3,out,FALSE,FALSE,N
299,1816-10-21 02:16:25.000,,S,out,FALSE,FALSE,N
300,1816-10-21 02:17:06.500,,S,in,FALSE,FALSE,N
300,1816-10-21 02:17:15.500,,t_3,in,FALSE,FALSE,N
300,1816-10-21 02:19:04.000,,t_3,out,FALSE,FALSE,N
301,1816-10-22 02:59:41.000,,S,in,FALSE,FALSE,N
301,1816-10-22 02:59:45.000,,t_3,in,FALSE,FALSE,N
301,1816-10-22 03:01:34.000,,t_3,out,FALSE,FALSE,N
301,1816-10-22 03:02:03.500,,t_5,in,FALSE,FALSE,N
301,1816-10-22 03:03:53.000,1816-10-22 03:02:53.000,t_5,out,FALSE,FALSE,N
301,1816-10-22 03:03:21.000,,S,out,FALSE,FALSE,N
302,1816-10-22 03:04:41.000,,S,in,FALSE,FALSE,N
302,1816-10-22 03:04:45.000,,t_3,in,FALSE,FALSE,N
302,1816-10-22 03:06:35.000,,t_3,out,FALSE,FALSE,N
302,1816-10-22 03:07:04.000,,t_5,in,FALSE,FALSE,N
302,1816-10-22 03:07:54.000,,t_5,out,FALSE,FALSE,N
302,1816-10-22 03:08:22.500,,S,out,FALSE,FALSE,N
303,1816-10-22 03:09:22.000,,S,in,FALSE,FALSE,N
303,1816-10-22 03:09:26.000,,t_3,in,FALSE,FALSE,N
303,1816-10-22 03:11:24.000,1816-10-22 03:11:14.000,t_3,out,FALSE,FALSE,N
303,1816-10-22 03:11:53.000,1816-10-22 03:11:43.000,t_5,in,FALSE,FALSE,N
303,1816-10-22 03:12:42.000,1816-10-22 03:12:32.000,t_5,out,FALSE,FALSE,N
303,1816-10-22 03:13:10.500,1816-10-22 03:13:00.500,S,out,FALSE,FALSE,N
304,1816-10-24 02:00:23.000,,S,in,FALSE,FALSE,N
304,1816-10-24 02:02:25.000,,t_5,in,FALSE,FALSE,N
304,1816-10-24 02:03:21.500,,t_5,out,FALSE,FALSE,N
304,1816-10-24 02:04:04.500,,S,out,FALSE,FALSE,N
305,1816-10-24 02:14:40.500,,S,in,FALSE,FALSE,N
305,1816-10-24 02:16:43.000,,t_5,in,FALSE,FALSE,N
305,1816-10-24 02:17:39.000,,t_5,out,FALSE,FALSE,N
305,1816-10-24 02:18:21.500,,S,out,FALSE,FALSE,N
306,1816-11-16 02:17:37.500,,S,in,FALSE,FALSE,N
306,1816-11-16 02:20:10.000,,t,in,FALSE,FALSE,N
306,1816-11-16 02:21:07.000,,t,out,FALSE,FALSE,N
306,1816-11-16 02:21:29.250,,S,out,FALSE,FALSE,N
307,1816-11-16 02:25:35.500,,S,in,FALSE,FALSE,N
307,1816-11-16 02:28:05.000,,t,in,FALSE,FALSE,N
307,1816-11-16 02:29:06.000,,t,out,FALSE,FALSE,N
307,1816-11-16 02:29:29.250,,S,out,FALSE,FALSE,N
308,1816-11-16 02:40:26.000,,S,in,FALSE,FALSE,N
308,1816-11-16 02:43:04.000,,t,in,FALSE,FALSE,N
308,1816-11-16 02:44:00.500,,t,out,FALSE,FALSE,N
308,1816-11-16 02:44:18.000,,S,out,FALSE,FALSE,N
309,1816-11-17 01:05:52.000,,S,in,FALSE,FALSE,N
309,1816-11-17 01:08:17.000,,t,in,FALSE,FALSE,N
309,1816-11-17 01:09:17.000,,t,out,FALSE,FALSE,N
309,1816-11-17 01:09:42.000,,S,out,FALSE,FALSE,N
310,1816-11-17 01:10:26.750,,S,in,FALSE,FALSE,N
310,1816-11-17 01:13:52.000,,t,out,FALSE,FALSE,N
310,1816-11-17 01:14:16.000,,S,out,FALSE,FALSE,N
311,1816-11-18 01:49:47.000,,S,in,FALSE,FALSE,N
311,1816-11-18 01:52:02.000,,t,in,FALSE,FALSE,N
311,1816-11-18 01:53:04.000,,t,out,FALSE,FALSE,N
311,1816-11-18 01:53:36.000,,S,out,FALSE,FALSE,N
312,1816-11-18 02:00:52.500,,S,in,FALSE,FALSE,N
312,1816-11-18 02:03:09.000,,t,in,FALSE,FALSE,N
312,1816-11-18 02:04:10.500,,t,out,FALSE,FALSE,N
312,1816-11-18 02:04:42.500,,S,out,FALSE,FALSE,N
313,1816-11-18 23:22:37.500,,S,in,TRUE,FALSE,N
313,1816-11-18 23:24:41.000,,t_1,in,TRUE,FALSE,N
313,1816-11-18 23:25:46.500,,t_1,out,TRUE,FALSE,N
313,1816-11-18 23:26:28.000,,S,out,TRUE,FALSE,N
314,1816-11-18 23:27:39.000,,S,in,TRUE,FALSE,N
314,1816-11-18 23:29:42.000,,t_1,in,TRUE,FALSE,N
314,1816-11-18 23:30:49.000,,t_1,out,TRUE,FALSE,N
314,1816-11-18 23:31:29.250,,S,out,TRUE,FALSE,N
315,1816-11-20 02:14:41.000,,S,in,FALSE,FALSE,N
315,1816-11-20 02:16:27.000,,t,in,FALSE,FALSE,N
315,1816-11-20 02:17:38.500,,t,out,FALSE,FALSE,N
315,1816-11-20 02:18:31.000,,S,out,FALSE,FALSE,N
316,1816-11-20 02:29:31.000,,S,in,FALSE,FALSE,N
316,1816-11-20 02:31:18.000,,t,in,FALSE,FALSE,N
316,1816-11-20 02:32:29.500,,t,out,FALSE,FALSE,N
316,1816-11-20 02:33:22.000,,S,out,FALSE,FALSE,N
317,1816-11-21 01:46:48.000,,S,in,FALSE,FALSE,N
317,1816-11-21 01:48:11.000,,t,in,FALSE,FALSE,N
317,1816-11-21 01:49:29.000,,t,out,FALSE,FALSE,N
317,1816-11-21 01:50:33.500,,S,out,FALSE,FALSE,N
318,1816-11-21 01:56:26.000,,S,in,FALSE,FALSE,N
318,1816-11-21 01:57:53.250,,t,in,FALSE,FALSE,N
318,1816-11-21 01:59:12.250,,t,out,FALSE,FALSE,N
318,1816-11-21 02:00:17.000,,S,out,FALSE,FALSE,N
319,1816-11-21 02:01:20.500,,S,in,FALSE,FALSE,N
319,1816-11-21 02:02:48.000,,t,in,FALSE,FALSE,N
319,1816-11-21 02:04:08.000,,t,out,FALSE,FALSE,N
319,1816-11-21 02:05:12.000,,S,out,FALSE,FALSE,N
320,1816-11-26 02:29:59.000,,S,in,FALSE,FALSE,N
320,1816-11-26 02:30:12.000,,t,in,FALSE,FALSE,N
320,1816-11-26 02:31:54.000,,t,out,FALSE,FALSE,N
320,1816-11-26 02:33:53.000,,S,out,FALSE,FALSE,N
321,1816-11-26 02:45:50.500,,S,in,FALSE,FALSE,N
321,1816-11-26 02:46:03.000,,t,in,FALSE,FALSE,N
321,1816-11-26 02:47:44.000,,t,out,FALSE,FALSE,N
321,1816-11-26 02:49:43.500,,S,out,FALSE,FALSE,N
322,1816-11-27 02:04:46.000,,S,in,FALSE,FALSE,N
322,1816-11-27 02:04:52.000,,t,in,FALSE,FALSE,N
322,1816-11-27 02:06:35.000,,t,out,FALSE,FALSE,N
322,1816-11-27 02:08:39.500,,S,out,FALSE,FALSE,N
323,1816-11-27 02:09:47.000,,S,in,FALSE,FALSE,N
323,1816-11-27 02:09:52.000,,t,in,FALSE,FALSE,N
323,1816-11-27 02:11:35.000,,t,out,FALSE,FALSE,N
323,1816-11-27 02:11:39.500,1816-11-27 02:13:39.500,S,out,FALSE,FALSE,N
324,1816-11-27 02:14:35.000,,S,in,FALSE,FALSE,N
324,1816-11-27 02:14:41.000,,t,in,FALSE,FALSE,N
324,1816-11-27 02:16:23.500,,t,out,FALSE,FALSE,N
324,1816-11-27 02:18:28.000,,S,out,FALSE,FALSE,N
325,1816-12-17 02:24:23.500,,S,in,FALSE,FALSE,N
325,1816-12-17 02:26:07.500,,t,in,FALSE,FALSE,N
325,1816-12-17 02:27:33.000,,t,out,FALSE,FALSE,N
325,1816-12-17 02:28:19.500,,S,out,FALSE,FALSE,N
326,1816-12-17 02:33:41.500,,S,in,FALSE,FALSE,N
326,1816-12-17 02:35:25.500,,t,in,FALSE,FALSE,N
326,1816-12-17 02:36:51.000,,t,out,FALSE,FALSE,N
326,1816-12-17 02:37:37.500,,S,out,FALSE,FALSE,N
327,1816-12-17 02:38:13.000,,S,in,FALSE,FALSE,N
327,1816-12-17 02:39:56.500,,t,in,FALSE,FALSE,N
327,1816-12-17 02:41:22.000,,t,out,FALSE,FALSE,N
327,1816-12-17 02:42:09.500,,S,out,FALSE,FALSE,N
328,1816-12-18 02:07:45.500,,S,in,FALSE,FALSE,N
328,1816-12-18 02:09:12.000,,t,in,FALSE,FALSE,N
328,1816-12-18 02:10:40.500,,t,out,FALSE,FALSE,N
328,1816-12-18 02:11:41.250,,S,out,FALSE,FALSE,N
329,1816-12-18 02:17:00.500,,S,in,FALSE,FALSE,N
329,1816-12-18 02:18:27.000,,t,in,FALSE,FALSE,N
329,1816-12-18 02:19:59.000,,t,out,FALSE,FALSE,N
329,1816-12-18 02:20:57.000,,S,out,FALSE,FALSE,N
330,1816-12-18 02:21:34.500,,S,in,FALSE,FALSE,N
330,1816-12-18 02:23:02.000,,t,in,FALSE,FALSE,N
330,1816-12-18 02:24:30.000,,t,out,FALSE,FALSE,N
330,1816-12-18 02:25:31.000,,S,out,FALSE,FALSE,N
336,1816-12-21 01:48:20.500,,S,in,FALSE,FALSE,N
336,1816-12-21 01:48:58.500,,t,in,FALSE,FALSE,N
336,1816-12-21 01:50:32.500,,t,out,FALSE,FALSE,N
336,1816-12-21 01:52:17.000,,S,out,FALSE,FALSE,N
331,1816-12-20 02:31:50.500,,S,in,FALSE,FALSE,N
331,1816-12-20 02:32:44.000,,t,in,FALSE,FALSE,N
331,1816-12-20 02:34:16.250,,t,out,FALSE,FALSE,N
331,1816-12-20 02:36:47.500,1816-12-20 02:35:47.500,S,out,FALSE,FALSE,N
332,1816-12-20 02:36:33.000,,S,in,FALSE,FALSE,N
332,1816-12-20 02:37:26.500,,t,in,FALSE,FALSE,N
332,1816-12-20 02:38:59.250,,t,out,FALSE,FALSE,N
332,1816-12-20 02:40:30.250,,S,out,FALSE,FALSE,N
333,1816-12-20 02:45:51.500,,S,in,FALSE,FALSE,N
333,1816-12-20 02:46:46.000,,t,in,FALSE,FALSE,N
333,1816-12-20 02:48:18.000,,t,out,FALSE,FALSE,N
333,1816-12-20 02:49:48.250,,S,out,FALSE,FALSE,N
334,1816-12-21 01:33:48.500,,S,in,FALSE,FALSE,N
334,1816-12-21 01:34:28.000,,t,in,FALSE,FALSE,N
334,1816-12-21 01:35:59.500,,t,out,FALSE,FALSE,N
334,1816-12-21 01:37:44.000,,S,out,FALSE,FALSE,N
335,1816-12-21 01:42:54.000,,S,in,FALSE,FALSE,N
335,1816-12-21 01:43:31.500,,t,in,FALSE,FALSE,N
335,1816-12-21 01:45:06.500,,t,out,FALSE,FALSE,N
335,1816-12-21 01:46:51.000,,S,out,FALSE,FALSE,N
337,1816-12-23 01:32:14.000,,S,in,FALSE,FALSE,N
337,1816-12-23 01:32:29.500,,t,in,FALSE,FALSE,N
337,1816-12-23 01:34:03.500,,t,out,FALSE,FALSE,N
337,1816-12-23 01:36:10.000,,S,out,FALSE,FALSE,N
338,1816-12-23 01:48:29.500,,S,in,FALSE,FALSE,N
338,1816-12-23 01:48:44.000,,t,in,FALSE,FALSE,N
338,1816-12-23 01:50:17.000,,t,out,FALSE,FALSE,N
338,1816-12-23 01:52:25.000,,S,out,FALSE,FALSE,N
339,1816-12-24 02:36:36.000,,S,in,FALSE,FALSE,N
339,1816-12-24 02:36:42.000,,t,in,FALSE,FALSE,N
339,1816-12-24 02:38:17.000,,t,out,FALSE,FALSE,N
339,1816-12-24 02:40:32.250,,S,out,FALSE,FALSE,N
340,1816-12-24 02:41:17.000,,S,in,FALSE,FALSE,N
340,1816-12-24 02:41:24.000,,t,in,FALSE,FALSE,N
340,1816-12-24 02:42:57.000,,t,out,FALSE,FALSE,N
340,1816-12-24 02:45:13.000,,S,out,FALSE,FALSE,N
341,1816-12-24 02:45:52.000,,S,in,FALSE,FALSE,N
341,1816-12-24 02:45:58.500,,t,in,FALSE,FALSE,N
341,1816-12-24 02:47:32.500,,t,out,FALSE,FALSE,N
341,1816-12-24 02:49:48.000,,S,out,FALSE,FALSE,N
342,1816-12-24 02:51:01.500,,S,in,FALSE,FALSE,N
342,1816-12-24 02:51:09.000,,t,in,FALSE,FALSE,N
342,1816-12-24 02:52:42.000,,t,out,FALSE,FALSE,N
342,1816-12-24 02:54:57.500,,S,out,FALSE,FALSE,N
343,1817-01-10 02:16:01.500,1817-01-10 02:17:01.500,S,in,FALSE,FALSE,
343,1817-01-10 02:19:16.000,,t,in,FALSE,FALSE,
343,1817-01-10 02:20:48.500,,t,out,FALSE,FALSE,
343,1817-01-10 02:20:56.500,,S,out,FALSE,FALSE,
344,1817-01-10 02:22:12.000,,S,in,FALSE,FALSE,
344,1817-01-10 02:24:25.500,,t,in,FALSE,FALSE,
344,1817-01-10 02:25:58.000,,t,out,FALSE,FALSE,
344,1817-01-10 02:26:07.000,,S,out,FALSE,FALSE,
345,1817-01-10 02:32:02.500,,S,in,FALSE,FALSE,
345,1817-01-10 02:34:16.500,,t,in,FALSE,FALSE,
345,1817-01-10 02:35:48.000,,t,out,FALSE,FALSE,
345,1817-01-10 02:35:56.000,,S,out,FALSE,FALSE,
346,1817-01-10 02:42:24.500,,S,in,FALSE,FALSE,
346,1817-01-10 02:44:38.000,,t,in,FALSE,FALSE,
346,1817-01-10 02:46:12.500,,t,out,FALSE,FALSE,
346,1817-01-10 02:46:21.000,,S,out,FALSE,FALSE,
347,1817-02-28 03:03:20.500,,S,in,FALSE,FALSE,
347,1817-02-28 03:04:30.000,,t,in,FALSE,FALSE,
347,1817-02-28 03:06:20.500,,t,out,FALSE,FALSE,
347,1817-02-28 03:06:59.000,,S,out,FALSE,FALSE,
348,1817-02-28 03:11:31.000,,S,in,FALSE,FALSE,
348,1817-02-28 03:12:41.000,,t,in,FALSE,FALSE,
348,1817-02-28 03:14:30.000,,t,out,FALSE,FALSE,
348,1817-02-28 03:15:08.000,,S,out,FALSE,FALSE,
349,1817-02-28 03:16:24.500,,S,in,FALSE,FALSE,
349,1817-02-28 03:17:33.500,,t,in,FALSE,FALSE,
349,1817-02-28 03:19:25.000,,t,out,FALSE,FALSE,
349,1817-02-28 03:21:03.000,1817-02-28 03:20:03.000,S,out,FALSE,FALSE,
350,1817-02-28 03:21:20.000,,S,in,FALSE,FALSE,
350,1817-02-28 03:22:29.500,,t,in,FALSE,FALSE,
350,1817-02-28 03:24:20.000,,t,out,FALSE,FALSE,
350,1817-02-28 03:24:58.500,,S,out,FALSE,FALSE,
351,1817-02-28 03:26:14.000,,S,in,FALSE,FALSE,
351,1817-02-28 03:27:23.500,,t,in,FALSE,FALSE,
351,1817-02-28 03:29:14.000,,t,out,FALSE,FALSE,
351,1817-02-28 03:29:53.000,,S,out,FALSE,FALSE,
352,1817-02-28 03:30:43.500,,S,in,FALSE,FALSE,
